id,User_ID,Cust_name,Product_ID,Gender,Age Group,Age,State,Zone,Occupation,Product_Category,Orders,Amount,Shaadi,age_group2
5737,1001794,Parishi,P00127842,Male,26-35,34,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1,8046,No,26-35
5738,1005605,Bühler,P00329542,Male,18-25,21,Uttar Pradesh,Central,Hospitality,Footwear & Shoes,1,8208,No,18-25
5739,1003145,Ballentine,P00192842,Female,18-25,21,Maharashtra,Western,Govt,Food,3,8207,Yes,18-25
5740,1003132,Vikash,P00332242,Female,36-45,43,Gujarat,Western,Retail,Electronics & Gadgets,2,8046,No,36-45
5741,1003074,Norling,P00182842,Female,26-35,32,Maharashtra,Western,Aviation,Food,1,8207,Yes,26-35
5742,1001420,Harms,P00157342,Female,18-25,24,Uttar Pradesh,Central,Hospitality,Decor,1,8046,Yes,18-25
5743,1000878,Sukruta,P00330342,Female,18-25,18,Uttar Pradesh,Central,Banking,Sports Products,1,8045,No,18-25
5744,1004578,Atul,P00031142,Female,26-35,26,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,3,8045,No,26-35
5745,1002895,Carol,P00041642,Female,26-35,30,Haryana,Northern,Aviation,Electronics & Gadgets,4,8044,No,26-35
5746,1002895,Carol,P00041642,Female,26-35,30,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,3,8044,No,26-35
5747,1001285,Laalji,P00004742,Male,36-45,36,Rajasthan,Northern,Govt,Electronics & Gadgets,2,8044,No,36-45
5748,1003585,Kirti,P00045542,Female,36-45,40,Haryana,Northern,IT Sector,Electronics & Gadgets,1,8043,Yes,36-45
5749,1002352,Catherine,P00226342,Female,51-55,53,Himachal Pradesh,Northern,Lawyer,Electronics & Gadgets,2,8043,Yes,51-55
5750,1000192,Boeckenhauer,P00117442,Female,18-25,21,Andhra Pradesh,Southern,Retail,Electronics & Gadgets,4,8036,No,18-25
5751,1002180,Rahul,P00277642,Female,26-35,32,Maharashtra,Western,Aviation,Electronics & Gadgets,4,8043,Yes,26-35
5752,1001220,Nelson,P00040742,Female,0-17,16,Punjab,Northern,Healthcare,Electronics & Gadgets,2,8043,Yes,0-17
5753,1002304,Yoseph,P00211142,Female,46-50,46,Kerala,Southern,IT Sector,Electronics & Gadgets,4,8036,Yes,46-50
5754,1004904,Priyanshu,P00030642,Female,51-55,51,Punjab,Northern,Aviation,Electronics & Gadgets,2,8043,No,51-55
5755,1005916,Surbhi,P00282542,Female,51-55,54,Uttar Pradesh,Central,Govt,Electronics & Gadgets,4,8036,No,51-55
5756,1004933,Schmidt,P00117142,Female,26-35,35,Haryana,Northern,Banking,Electronics & Gadgets,3,8042,No,26-35
5757,1001246,Rutuja,P00048442,Female,18-25,25,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,4,8035,Yes,18-25
5758,1001284,O'Brian,P00192742,Female,46-50,50,Jharkhand,Eastern,IT Sector,Electronics & Gadgets,1,8042,Yes,46-50
5759,1001010,Bremer,P00075542,Female,26-35,34,Uttar Pradesh,Central,Lawyer,Electronics & Gadgets,3,8035,Yes,26-35
5760,1002226,Tyler,P00240142,Male,26-35,34,Madhya Pradesh,Central,Govt,Electronics & Gadgets,4,8042,Yes,26-35
5761,1004725,Jackson,P00217342,Female,36-45,37,Gujarat,Western,IT Sector,Electronics & Gadgets,2,8034,No,36-45
5762,1002167,Gannaway,P00206742,Male,26-35,33,Uttar Pradesh,Central,IT Sector,Decor,3,8042,Yes,26-35
5763,1004725,Jackson,P00154042,Female,36-45,36,Jharkhand,Eastern,Healthcare,Sports Products,1,8033,Yes,36-45
5764,1001577,Fein,P00262242,Male,55+,64,Andhra Pradesh,Southern,Media,Electronics & Gadgets,3,8041,No,55+
5765,1005329,Heidel,P00250342,Male,26-35,29,Maharashtra,Western,Banking,Electronics & Gadgets,3,8033,Yes,26-35
5766,1004034,Avish,P00128942,Female,26-35,28,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,3,8040,Yes,26-35
5767,1004958,Corey,P00185442,Female,18-25,22,Haryana,Northern,Healthcare,Electronics & Gadgets,3,8032,No,18-25
5768,1003572,Anita,P00100642,Female,36-45,36,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,2,8040,Yes,36-45
5769,1000030,Shrichand,P00174342,Male,36-45,41,Karnataka,Southern,Healthcare,Food,1,8032,No,36-45
5770,1004094,Chikku,P00082742,Female,26-35,33,Karnataka,Southern,Construction,Food,1,8040,No,26-35
5771,1003065,Goranitis,P00248942,Male,18-25,24,Uttar Pradesh,Central,Food Processing,Electronics & Gadgets,3,8032,No,18-25
5772,1002097,Saptadeep,P00187342,Female,18-25,25,Maharashtra,Western,Hospitality,Electronics & Gadgets,1,8040,No,18-25
5773,1002905,Abhimanyu,P00190342,Male,36-45,45,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,4,8031,No,36-45
5775,1003808,Vishakha,P00165742,Female,26-35,33,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,2,8030,No,26-35
5776,1003763,Zeldin,P00157642,Female,26-35,27,Karnataka,Southern,Media,Food,2,8030,Yes,26-35
5777,1002309,Huston,P00321742,Male,46-50,47,Maharashtra,Western,IT Sector,Electronics & Gadgets,4,8030,Yes,46-50
5778,1001155,Deirdre,P00315642,Female,26-35,30,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,2,8029,Yes,26-35
5779,1004248,Parin,P00182142,Female,26-35,34,Karnataka,Southern,IT Sector,Food,2,8029,Yes,26-35
5780,1002485,Kaydos,P00120842,Female,36-45,39,Kerala,Southern,Textile,Electronics & Gadgets,2,8029,Yes,36-45
5781,1003942,Hazard,P00085942,Female,18-25,25,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,3,8039,Yes,18-25
5782,1000193,Chuck,P00275642,Male,46-50,50,Kerala,Southern,Automobile,Electronics & Gadgets,4,8029,No,46-50
5783,1001794,Parishi,P00069242,Female,26-35,34,Andhra Pradesh,Southern,Construction,Electronics & Gadgets,2,8039,No,26-35
5784,1001294,Maya,P00303242,Male,51-55,54,Telangana,Southern,Banking,Electronics & Gadgets,3,8029,No,51-55
5785,1005734,Lawera,P00350142,Male,26-35,29,Haryana,Northern,IT Sector,Electronics & Gadgets,4,8039,No,26-35
5786,1000314,Messe,P00087342,Male,55+,88,Uttar Pradesh,Central,Govt,Electronics & Gadgets,4,8029,No,55+
5787,1001675,Utsav,P00246042,Male,26-35,26,Karnataka,Southern,Media,Electronics & Gadgets,2,8039,Yes,26-35
5788,1003836,Arnett,P00117442,Male,51-55,52,Maharashtra,Western,Govt,Electronics & Gadgets,2,8028,Yes,51-55
5789,1002259,Darren,P00111742,Male,55+,83,Maharashtra,Western,IT Sector,Electronics & Gadgets,1,8039,Yes,55+
5790,1005837,Kunst,P00271142,Female,26-35,27,Andhra Pradesh,Southern,Food Processing,Electronics & Gadgets,4,8027,No,26-35
5791,1002205,Amol,P00042842,Male,26-35,33,Uttar Pradesh,Central,Healthcare,Food,3,8039,No,26-35
5792,1002820,Arpita,P00142942,Male,36-45,45,Kerala,Southern,Retail,Food,2,8027,No,36-45
5793,1003025,Kristen,P00313342,Male,36-45,42,Uttarakhand,Central,IT Sector,Electronics & Gadgets,1,8039,No,36-45
5794,1001853,Kiefer,P00194442,Female,51-55,55,Gujarat,Western,Retail,Sports Products,1,8026,No,51-55
5795,1003425,Shishu,P00313342,Male,18-25,19,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,2,8038,No,18-25
5796,1000094,Pistole,P00182442,Female,26-35,31,Haryana,Northern,Agriculture,Electronics & Gadgets,4,8026,No,26-35
5797,1002537,Cindy,P00083942,Female,36-45,41,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,1,8038,Yes,36-45
5798,1000094,Pistole,P00182442,Female,26-35,31,Himachal Pradesh,Northern,Agriculture,Electronics & Gadgets,2,8026,No,26-35
5799,1002787,Vaibhav,P00248142,Female,26-35,31,Jharkhand,Eastern,Aviation,Electronics & Gadgets,4,8038,No,26-35
5800,1002206,Irene,P00214842,Female,46-50,49,Jharkhand,Eastern,Retail,Electronics & Gadgets,4,8026,No,46-50
5801,1004241,Tanushree,P00181842,Female,36-45,40,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,1,8038,No,36-45
5802,1000757,Karandeep,P00319042,Female,26-35,26,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,3,8026,No,26-35
5803,1004647,Vernon,P00103042,Female,36-45,45,Uttar Pradesh,Central,IT Sector,Sports Products,1,8038,No,36-45
5804,1000655,Reiten,P00212742,Male,26-35,34,Rajasthan,Northern,Banking,Electronics & Gadgets,3,8026,No,26-35
5805,1002778,McMahon,P00210942,Female,55+,60,Uttar Pradesh,Central,Construction,Electronics & Gadgets,4,8038,No,55+
5806,1003836,Arnett,P00142942,Male,51-55,51,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,2,8025,Yes,51-55
5807,1001733,Gonzalez,P00258742,Female,18-25,23,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,1,8037,No,18-25
5808,1000096,Stefanie,P00161942,Male,26-35,31,Jharkhand,Eastern,IT Sector,Electronics & Gadgets,2,8025,No,26-35
5809,1000089,Ekta,P00349942,Male,55+,71,Delhi,Central,Aviation,Electronics & Gadgets,1,8037,Yes,55+
5810,1000264,Parna,P00192542,Female,36-45,37,Maharashtra,Western,Chemical,Food,3,8025,Yes,36-45
5811,1003013,Hirasaki,P00362342,Female,46-50,50,Maharashtra,Western,IT Sector,Sports Products,3,8037,No,46-50
5812,1000026,Arntzen,P00274642,Female,26-35,31,Punjab,Northern,Banking,Electronics & Gadgets,4,8025,No,26-35
5813,1005234,Yohann,P00151342,Male,26-35,34,Uttar Pradesh,Central,Aviation,Food,2,8025,No,26-35
5814,1000333,Priyanshu,P00245642,Female,36-45,43,Jharkhand,Eastern,Govt,Electronics & Gadgets,3,8024,No,36-45
5815,1002085,Siddharth,P00000142,Female,18-25,24,Karnataka,Southern,Chemical,Food,2,8024,No,18-25
5816,1001387,Ashley,P00002842,Male,51-55,53,Bihar,Eastern,Food Processing,Electronics & Gadgets,1,8023,Yes,51-55
5817,1004438,Ananya,P00089142,Female,51-55,53,Punjab,Northern,IT Sector,Electronics & Gadgets,1,8023,No,51-55
5818,1000677,Crebagga,P00139942,Female,51-55,52,Uttarakhand,Central,Govt,Electronics & Gadgets,2,7996,No,51-55
5819,1005375,Navdeep,P00000142,Female,26-35,28,Uttar Pradesh,Central,Banking,Food,2,8023,No,26-35
5820,1000822,Caudle,P00047942,Male,26-35,27,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,4,7995,No,26-35
5821,1005047,Norling,P00319342,Female,46-50,47,Haryana,Northern,Hospitality,Electronics & Gadgets,2,8019,Yes,46-50
5822,1001234,George,P00184942,Female,18-25,19,Delhi,Central,Healthcare,Food,3,7995,No,18-25
5823,1001658,Hwang,P00344442,Male,36-45,43,Himachal Pradesh,Northern,Aviation,Electronics & Gadgets,4,8019,No,36-45
5824,1004607,Turumella,P00233442,Female,26-35,28,Kerala,Southern,Banking,Electronics & Gadgets,2,7995,Yes,26-35
5825,1005047,Norling,P00319342,Female,46-50,47,Kerala,Southern,Hospitality,Electronics & Gadgets,1,8019,Yes,46-50
5826,1005917,Moray,P00130742,Male,51-55,53,Himachal Pradesh,Northern,Chemical,Sports Products,2,8018,Yes,51-55
5827,1000237,Bergmann,P00119742,Female,26-35,30,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,1,7995,No,26-35
5828,1000523,Glassco,P00265242,Female,51-55,53,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,4,8017,Yes,51-55
5829,1003305,Jones,P00034042,Female,55+,70,Karnataka,Southern,Media,Food,4,7994,No,55+
5830,1001586,Annie,P00175242,Male,46-50,49,Karnataka,Southern,Retail,Food,2,8017,Yes,46-50
5831,1003146,Muhammed,P00296442,Female,26-35,35,Haryana,Northern,Healthcare,Electronics & Gadgets,4,7993,Yes,26-35
5832,1000583,Alyssa,P00245642,Male,26-35,28,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,1,8016,No,26-35
5833,1003041,Mitali,P00237542,Female,26-35,30,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,3,7993,No,26-35
5834,1004408,Harsh,P00178342,Male,46-50,46,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,2,8016,Yes,46-50
5835,1004298,Laalji,P00111142,Male,18-25,23,Karnataka,Southern,Food Processing,Food,1,7992,No,18-25
5836,1000583,Alyssa,P00245642,Male,26-35,28,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,2,8016,No,26-35
5837,1001184,Brandow,P0094542,Male,26-35,31,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,2,7991,Yes,26-35
5838,1000309,Kastensmidt,P0097242,Female,26-35,26,Maharashtra,Western,Media,Food,4,8016,No,26-35
5839,1001244,Collins,P00184942,Female,26-35,27,Kerala,Southern,Aviation,Electronics & Gadgets,1,7991,Yes,26-35
5840,1005029,Marc,P00158842,Female,26-35,28,Maharashtra,Western,Construction,Electronics & Gadgets,1,8016,No,26-35
5841,1000436,Crier,P00109742,Female,18-25,19,Madhya Pradesh,Central,Automobile,Electronics & Gadgets,4,7991,No,18-25
5842,1003410,Kamberova,P00304842,Female,36-45,41,Telangana,Southern,Healthcare,Electronics & Gadgets,3,8016,No,36-45
5843,1005618,Jasper,P00274942,Male,18-25,19,Gujarat,Western,Automobile,Electronics & Gadgets,2,7990,No,18-25
5844,1001396,Zuschuss,P00254142,Male,26-35,27,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,2,8016,Yes,26-35
5845,1003958,Arsheen,P00224042,Male,46-50,49,Haryana,Northern,Construction,Electronics & Gadgets,4,7990,No,46-50
5846,1003410,Kamberova,P00304842,Female,36-45,41,Uttarakhand,Central,Healthcare,Electronics & Gadgets,1,8016,No,36-45
5847,1002391,Tron,P00265242,Female,51-55,52,Rajasthan,Northern,Aviation,Electronics & Gadgets,2,7990,No,51-55
5848,1005367,Barton,P00304142,Female,18-25,19,Gujarat,Western,Food Processing,Electronics & Gadgets,4,8015,No,18-25
5849,1002484,Pelletier,P00152742,Female,46-50,48,Gujarat,Western,Automobile,Electronics & Gadgets,2,7989,Yes,46-50
5850,1002459,Barnes,P00003642,Female,51-55,52,Haryana,Northern,Healthcare,Electronics & Gadgets,3,8015,No,51-55
5851,1001120,Katharine,P0094942,Female,18-25,19,Rajasthan,Northern,Textile,Electronics & Gadgets,2,7989,No,18-25
5852,1003365,Nandita,P00141942,Female,51-55,53,Himachal Pradesh,Northern,Chemical,Electronics & Gadgets,1,8015,Yes,51-55
5853,1000524,Ober,P00061842,Female,18-25,21,Gujarat,Western,Banking,Electronics & Gadgets,3,7988,No,18-25
5854,1001260,Dheeraj,P00344042,Male,26-35,28,Maharashtra,Western,IT Sector,Electronics & Gadgets,4,8015,No,26-35
5855,1000524,Ober,P00061842,Female,18-25,21,Haryana,Northern,Banking,Electronics & Gadgets,2,7988,No,18-25
5857,1002938,Gannaway,P00188442,Male,26-35,32,Punjab,Northern,Aviation,Electronics & Gadgets,2,7988,No,26-35
5858,1003365,Nandita,P00141942,Female,51-55,53,Telangana,Southern,Chemical,Electronics & Gadgets,3,8015,Yes,51-55
5859,1004728,Larry,P00048842,Female,26-35,28,Uttar Pradesh,Central,Govt,Food,1,7988,No,26-35
5860,1000192,Boeckenhauer,P00258742,Female,18-25,22,Uttar Pradesh,Central,Banking,Electronics & Gadgets,4,8015,No,18-25
5861,1000940,Haines,P00295842,Female,0-17,16,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,1,7987,Yes,0-17
5862,1005504,Ashmeet,P00154042,Female,46-50,46,Uttar Pradesh,Central,IT Sector,Sports Products,1,8015,No,46-50
5863,1001420,Harms,P00294542,Female,18-25,24,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,3,8014,Yes,18-25
5864,1004124,Kastensmidt,P00282042,Female,26-35,33,Gujarat,Western,Banking,Food,3,7987,No,26-35
5865,1003507,Brenda,P00114942,Female,26-35,30,Bihar,Eastern,Healthcare,Electronics & Gadgets,1,8014,No,26-35
5866,1000872,Braun,P00117542,Female,51-55,53,Gujarat,Western,Govt,Electronics & Gadgets,1,7987,No,51-55
5867,1003279,Ulpright,P00362642,Female,46-50,50,Kerala,Southern,Banking,Electronics & Gadgets,1,8014,No,46-50
5868,1004250,Kalyani,P0096342,Male,51-55,55,Haryana,Northern,Aviation,Electronics & Gadgets,1,7987,No,51-55
5869,1003208,Bowman,P00171642,Female,26-35,31,Bihar,Eastern,Agriculture,Electronics & Gadgets,4,8088,No,26-35
5870,1002890,Maithilee,P00178942,Female,36-45,42,Maharashtra,Western,Govt,Electronics & Gadgets,4,8014,No,36-45
5871,1004879,Saurabh,P00190042,Female,26-35,34,Punjab,Northern,Banking,Electronics & Gadgets,1,7987,No,26-35
5873,1000424,Sudevi,P00109042,Female,26-35,26,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,2,8013,No,26-35
5874,1003695,Bell,P00000642,Female,26-35,28,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,1,7987,No,26-35
5875,1000329,Shrichand,P00216342,Female,36-45,37,Kerala,Southern,Govt,Electronics & Gadgets,4,8013,No,36-45
5876,1005550,Gonzalez,P00224142,Female,36-45,42,Punjab,Northern,IT Sector,Electronics & Gadgets,2,8088,No,36-45
5877,1000329,Shrichand,P00216342,Female,36-45,37,Maharashtra,Western,Govt,Decor,2,8013,No,36-45
5878,1002800,Shyam,P00321942,Male,18-25,23,Uttar Pradesh,Central,Govt,Electronics & Gadgets,1,8088,Yes,18-25
5879,1002050,Craig,P00323942,Male,36-45,40,Maharashtra,Western,Media,Food,1,8013,No,36-45
5880,1002701,Swati,P00036742,Female,46-50,48,Uttarakhand,Central,IT Sector,Furniture,2,8088,Yes,46-50
5881,1003695,Bell,P00000642,Female,26-35,28,Uttar Pradesh,Central,Automobile,Decor,2,7987,No,26-35
5882,1002525,Sujay,P00313542,Male,36-45,37,Karnataka,Southern,Govt,Electronics & Gadgets,1,8011,No,36-45
5883,1003539,Rahul,P00022742,Male,26-35,27,Maharashtra,Western,IT Sector,Electronics & Gadgets,3,8087,Yes,26-35
5884,1000173,Muhammed,P00215942,Female,26-35,26,Punjab,Northern,Food Processing,Electronics & Gadgets,2,7986,Yes,26-35
5885,1000687,Neola,P00027542,Male,26-35,29,Karnataka,Southern,Lawyer,Books,1,8010,Yes,26-35
5886,1001487,Nona,P00027542,Female,36-45,43,Rajasthan,Northern,Hospitality,Electronics & Gadgets,4,8087,Yes,36-45
5887,1003808,Vishakha,P00102542,Female,26-35,28,Maharashtra,Western,Govt,Electronics & Gadgets,1,8010,No,26-35
5888,1000023,Myrick,P00150942,Female,36-45,43,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1,7986,No,36-45
5889,1004048,Karl,P00036842,Male,36-45,39,Uttarakhand,Central,Chemical,Food,4,8087,No,36-45
5890,1004948,Jenkins,P00085442,Female,46-50,49,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,2,8009,Yes,46-50
5891,1003091,Kshitij,P00116142,Male,26-35,30,Andhra Pradesh,Southern,Media,Electronics & Gadgets,2,7985,No,26-35
5892,1001836,Brian,P00069042,Female,26-35,35,Delhi,Central,Banking,Footwear & Shoes,2,8086,Yes,26-35
5893,1002177,Vandana,P00275842,Male,36-45,36,Bihar,Eastern,Aviation,Electronics & Gadgets,3,8009,No,36-45
5894,1003995,Trudy,P00117942,Female,36-45,38,Bihar,Eastern,IT Sector,Electronics & Gadgets,2,7985,Yes,36-45
5895,1004345,Duhita,P00344242,Male,26-35,26,Karnataka,Southern,IT Sector,Footwear & Shoes,3,8086,Yes,26-35
5896,1005092,Magdelene,P00157542,Female,55+,66,Bihar,Eastern,Food Processing,Electronics & Gadgets,4,8009,Yes,55+
5897,1003091,Kshitij,P00116142,Male,26-35,30,Rajasthan,Northern,Media,Electronics & Gadgets,1,7985,No,26-35
5898,1001650,Gnade,P00059442,Female,26-35,35,Uttar Pradesh,Central,Healthcare,Decor,1,8086,No,26-35
5899,1005254,McCrary,P00249542,Female,18-25,18,Haryana,Northern,Healthcare,Sports Products,3,7984,Yes,18-25
5900,1004030,Crestani,P00100842,Female,36-45,37,Haryana,Northern,Chemical,Electronics & Gadgets,2,8009,No,36-45
5901,1003945,Mrunal,P00195442,Male,46-50,48,Delhi,Central,Healthcare,Electronics & Gadgets,3,8085,No,46-50
5902,1004425,Indulekha,P00049542,Female,36-45,37,Maharashtra,Western,Healthcare,Electronics & Gadgets,4,7984,No,36-45
5904,1003945,Mrunal,P00195442,Male,46-50,48,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1,8085,No,46-50
5905,1001733,Gonzalez,P00213842,Female,18-25,23,Uttar Pradesh,Central,Healthcare,Decor,3,7984,Yes,18-25
5906,1002178,Evan,P00303042,Female,46-50,50,Maharashtra,Western,Banking,Electronics & Gadgets,2,8009,Yes,46-50
5907,1002489,Kirkland,P00109242,Male,36-45,44,Gujarat,Western,Media,Electronics & Gadgets,2,8084,Yes,36-45
5908,1004814,Murdock,P00211042,Female,18-25,25,Himachal Pradesh,Northern,Textile,Electronics & Gadgets,3,7983,No,18-25
5909,1005092,Magdelene,P00157542,Female,55+,66,Rajasthan,Northern,Food Processing,Electronics & Gadgets,1,8009,Yes,55+
5910,1002907,Bharat,P00315842,Male,36-45,44,Maharashtra,Western,Automobile,Food,1,8084,No,36-45
5911,1003096,Prashant,P00273442,Male,46-50,49,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,3,7983,No,46-50
5912,1003626,Kartik,P00014842,Female,26-35,26,Uttar Pradesh,Central,Food Processing,Sports Products,3,8009,No,26-35
5913,1000255,Goldwyn,P00225942,Female,36-45,36,Delhi,Central,Govt,Electronics & Gadgets,4,8083,Yes,36-45
5914,1005049,Katherine,P00003442,Female,26-35,30,Gujarat,Western,Aviation,Electronics & Gadgets,4,7981,No,26-35
5915,1002985,Wiediger,P00275142,Female,18-25,19,Kerala,Southern,Food Processing,Electronics & Gadgets,4,8008,Yes,18-25
5916,1005520,Farry,P00184442,Female,46-50,50,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,4,8083,No,46-50
5917,1001120,Katharine,P00242142,Male,18-25,25,Himachal Pradesh,Northern,Healthcare,Books,1,7981,No,18-25
5918,1002167,Gannaway,P00187342,Male,26-35,28,Uttarakhand,Central,Automobile,Electronics & Gadgets,3,8008,Yes,26-35
5919,1001545,Pranjali,P00246142,Female,26-35,29,Kerala,Southern,Govt,Electronics & Gadgets,3,8083,Yes,26-35
5920,1003475,Cousins,P00310542,Female,26-35,30,Jharkhand,Eastern,Construction,Electronics & Gadgets,3,7981,Yes,26-35
5921,1000549,Sharda,P00022442,Female,26-35,28,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,3,8007,No,26-35
5922,1005520,Farry,P00184442,Female,46-50,50,Telangana,Southern,Hospitality,Electronics & Gadgets,1,8083,No,46-50
5923,1003272,Pinky,P00360042,Female,36-45,42,Kerala,Southern,Banking,Electronics & Gadgets,3,7981,Yes,36-45
5924,1001694,Pryor,P00210042,Male,26-35,32,Himachal Pradesh,Northern,Media,Electronics & Gadgets,1,8006,Yes,26-35
5925,1005627,Anubhaw,P00103342,Male,26-35,33,Karnataka,Southern,Aviation,Electronics & Gadgets,4,8082,Yes,26-35
5926,1003265,Arti,P00303342,Female,26-35,31,Rajasthan,Northern,Agriculture,Electronics & Gadgets,1,7981,Yes,26-35
5927,1001694,Pryor,P00210042,Male,26-35,32,Telangana,Southern,Media,Electronics & Gadgets,4,8006,Yes,26-35
5928,1001299,Mrinal,P00116742,Female,26-35,27,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,7981,Yes,26-35
5929,1004510,Crebagga,P00240442,Female,46-50,49,Punjab,Northern,Hospitality,Electronics & Gadgets,2,8082,Yes,46-50
5930,1000984,Ben,P00112542,Female,51-55,53,Uttar Pradesh,Central,Lawyer,Electronics & Gadgets,1,8006,No,51-55
